"","pov_sc","beds.pc_sc","fhs_sc","has_prison","gdp_sc"
"1",0.308189174884857,-0.816532163272271,0.0170245512970239,1,-0.405582769001117
"2",-0.811436435062341,0.0831226908114888,-0.221804231827591,0,1.20107968347281
"3",-1.91753863552855,0.610254416520063,-0.316281275424535,1,0.142997315507448
"4",-0.0980765849399698,-0.816532163272271,0.921875592677093,0,0.0509599823603196
"5",-0.127940780877162,-0.816532163272271,-0.213836739784382,0,-0.422790741063417
"6",-0.163439730764768,-0.816532163272271,-0.0521446437908887,1,-0.072163085118781
"7",-0.287404317673869,-0.816532163272271,-0.251850387896178,0,-0.057859600915061
"8",-0.0332769145102122,-0.816532163272271,-0.146207042722489,0,0.0950605297313709
"9",0.214088783912948,-0.816532163272271,0.993294338360078,0,1.00494826309609
"10",-0.28796779306891,-0.816532163272271,0.28202727519973,0,-0.444484268983161
"11",-0.0146822264738472,-0.816532163272271,-0.19720814917143,0,-0.437643356734895
"12",-0.948360956057393,0.554869105512716,-0.224352247596478,0,-0.250545024503088
"13",-0.671694537092081,-0.816532163272271,-0.227615594361316,0,-0.0723494617601946
"14",-0.20964471315816,-0.816532163272271,0.549564870236782,0,-0.328739875538818
"15",-1.09993583732352,1.01449173806995,-0.065596771598642,1,-0.125642804564944
"16",-0.941599251316897,0.131815742033413,-0.25376503609128,0,-0.122313510975492
"17",-1.45154448382933,0.0355480391109202,-0.290820217494109,1,-0.192533888529194
"18",-0.462645165531735,-0.816532163272271,0.116996187627626,0,-0.247383179067934
"19",-1.59579418495992,1.16146845153386,0.612289328222492,0,3.1391390644286
"20",-0.418130609323466,-0.816532163272271,-0.243201237754564,0,3.79606968024888
"21",-0.262611400292049,-0.816532163272271,-0.272975809723688,0,0.0503103284638906
"22",-0.651409422870593,0.262290277123909,-0.20564599898658,0,-0.109012631213071
"23",0.0354670836848346,-0.816532163272271,-0.246609771886746,0,0.0845553025919798
"24",-0.734240305941673,-0.816532163272271,-0.0611952982610657,0,-0.339911767812632
"25",-0.770302731224321,0.572324249937996,-0.22586450931383,0,-0.0931180630835935
"26",-1.09880888653344,0.381592931368937,-0.302646749045431,1,-0.214590862411521
"27",-0.154987599839147,0.442143395776326,-0.146610980740495,0,0.636762425813565
"28",0.131257900841867,-0.816532163272271,-0.0552720107284349,0,-0.308978207219584
"29",-0.259230547921801,-0.816532163272271,-0.0843778418780766,0,0.795468737925536
"30",-1.03739006847393,-0.816532163272271,0.181586621200397,0,0.204693574079974
"31",0.0168723956484697,-0.816532163272271,-0.131266462437442,0,0.0413701729118385
"32",-0.973717348834254,1.28271111389587,0.0421329119022149,0,0.313175936120761
"33",-1.52254238360455,-0.816532163272271,0.204891534793909,0,0.896682104015494
"34",0.846871652544404,-0.816532163272271,1.99267419543647,0,0.0226607340044726
"35",0.701495000623732,-0.816532163272271,0.251830721377164,0,-0.0144812047478429
"36",0.277761503552622,-0.816532163272271,0.0372710351726663,0,-0.146846865778116
"37",0.0349036082897927,-0.816532163272271,-0.131270215580548,0,0.495317237562364
"38",0.148162162693108,-0.816532163272271,-0.0558387357512136,0,0.0358877743295126
"39",-0.496453689234217,1.91197341378811,0.0885739099732604,0,0.444600440774397
"40",0.210144456147658,1.13704263465354,0.127565598425166,0,0.434520319117035
"41",-0.836792827839202,0.487811898478804,-0.0692713430945872,0,0.672878512303218
"42",-0.87285525312185,0.508301220391597,-0.2071287926332,0,0.734699516314992
"43",0.0512443947459931,2.58466744368255,1.71671773452166,0,0.391408545927525
"44",-1.37603878089379,-0.0987870916622021,-0.286185100884516,1,0.930465975849177
"45",-1.59466723416984,0.0885182648172084,-0.281380099704296,1,0.971030187552062
"46",-0.243453236860642,-0.816532163272271,0.461819053198072,0,1.36714267712277
"47",-0.436725297359831,0.616807515025462,-0.118846846879873,0,0.174497456927106
"48",0.461454482336109,-0.816532163272271,1.1119403445622,0,-0.133953412208643
"49",-0.415313232348259,1.15945308089711,-0.231029110931211,0,1.18684787529154
"50",-0.168511009320141,-0.816532163272271,-0.0269866020666506,0,0.0627348093713895
"51",-0.230493302774691,1.59128347018944,0.0013286195124395,0,0.204564765926009
"52",-0.0163726526589711,0.742705623448429,0.0835037687735649,0,0.173767659528743
"53",0.568514807393969,-0.816532163272271,-0.14880767783115,0,-0.322058857815596
"54",-0.611402669822656,1.74966203112289,1.19296608634934,0,0.827444204340309
"55",0.454692777595612,-0.816532163272271,0.821140640014772,0,0.151114897524145
"56",0.332982092266677,-0.816532163272271,0.792090247732482,0,-0.0776222889314611
"57",-0.274444383587918,-0.816532163272271,-0.0748695195701951,0,0.102535522942006
"58",0.0681486565972335,1.63272782102582,0.0793412116737724,0,0.350638854520594
"59",-0.346005758758171,0.733217687987807,-0.182473008125228,0,0.342827246155721
"60",-0.142027665753197,-0.816532163272271,-0.081734905805624,0,1.32841612808864
"61",-0.136956387197824,1.73936761637368,0.474276258966592,0,-0.180915911115865
"62",-0.954559185402848,1.28635253801314,-0.204170211363361,0,0.283932353700539
"63",0.712764508524558,-0.816532163272271,-0.203748861481735,0,0.401185314151907
"64",-0.435034871174707,-0.0602542222938416,0.0925850362306074,0,0.943414939642712
"65",-0.45701041158132,-0.816532163272271,1.5904187353294,0,0.0805461283347063
"66",0.2107079315427,1.99980113434782,-0.0428351080582891,0,-0.0598624167306463
"67",0.467089236286522,-0.816532163272271,0.805294860199107,0,-0.159910456845416
"68",-0.524627458986285,1.56128220737572,-0.0473480950311078,0,0.773064093028135
"69",-0.484057230543306,0.469953425513264,-0.182232847380647,0,1.08408671509187
"70",-0.183161369591216,-0.816532163272271,-0.0330327503140163,0,0.502465338207499
"71",-0.245143663045767,-0.816532163272271,0.548684585129105,0,0.147588449499081
"72",-2.09841423733682,1.44396659419823,-0.189844927419662,1,1.60230421328065
"73",0.774183326584068,-0.816532163272271,0.724714302714655,0,0.159282408000854
"74",-0.734240305941673,-0.816532163272271,0.755470675244212,0,0.871376399355331
"75",-0.0186265542391363,-0.816532163272271,0.652256184776029,0,0.242312084143476
"76",-0.845244958764823,6.93048883982629,8.38714537728913,0,0.140006088399047
"77",-1.1962901298756,6.16273009608328,-0.198528849155413,0,0.292873045526536
"78",-0.926948891045821,0.965817451825595,-0.227760981018208,1,1.02042955438259
"79",-0.373616053115199,-0.816532163272271,0.201287200542416,0,0.429287561602513
"80",-0.659298078401171,2.83307471724838,-0.146442318776865,0,0.213671852976631
"81",-0.0822992738788114,0.996246632909396,0.371271903552166,0,1.35322308592508
"82",-1.06669078901608,2.14193186171561,0.118226981301222,0,0.50224562158701
"83",0.0642043288319443,-0.816532163272271,-0.0582884441030834,0,0.115549356665037
"84",-0.229366351984608,-0.816532163272271,0.0655390333905644,0,0.566864259656609
"85",-1.60537326667563,-0.816532163272271,-0.146868144629905,0,-0.0290093014319713
"86",0.307625699489815,-0.816532163272271,0.85258302869228,0,0.784354151199213
"87",-0.0451098978060808,-0.816532163272271,0.0494365359351857,0,0.114539438880594
"88",0.249024258405513,1.61625968231377,-0.152263331241796,0,0.302019301360869
"89",-0.142027665753197,1.44527012917089,-0.152783343567898,0,0.638996106499008
"90",0.326783862921222,-0.816532163272271,0.692511020017333,0,0.183247804053684
"91",0.0512443947459931,-0.816532163272271,-0.149122564596062,0,0.432758960798707
"92",-1.44760015606405,4.76660773310501,5.10349815725581,0,0.332322928745018
"93",-1.16135465538303,0.030592840415363,-0.163140547162201,0,1.4364560023052
"94",-0.191050025121795,-0.816532163272271,0.0609858817373686,0,6.76542095105298
"95",0.42088425389313,-0.816532163272271,0.0190286355273683,0,0.267730146872032
"96",0.0456096407955794,2.57841160706902,-0.235730765023485,0,-0.131257070120761
"97",-1.33152422468552,-0.816532163272271,0.297694201538201,0,0.320692227585383
"98",0.505405563149335,-0.816532163272271,0.860104022322729,0,0.0620397111169223
"99",-0.236128056725104,1.6850623942834,-0.158693640717395,0,0.61288572733639
"100",0.460327531546026,-0.816532163272271,-0.167034788776159,0,-0.0225982472773773
"101",0.312133502650146,-0.816532163272271,-0.179517349461819,0,-0.269949256741126
"102",0.742628704461751,-0.816532163272271,0.03274938434256,0,-0.190062756576487
"103",0.258603340121217,-0.816532163272271,0.111726087715207,0,0.344924894233278
"104",0.788270211460101,-0.816532163272271,0.552354026845049,0,-0.129818001765686
"105",-0.404607199842474,-0.816532163272271,0.442941194125667,0,0.130045532561812
"106",0.798412768570847,-0.816532163272271,-0.0902547650946239,0,0.114909531809873
"107",-0.431090543409418,1.31084695667168,-0.157768774653414,0,0.445929193514
"108",0.232119996554272,-0.816532163272271,-0.212974966839118,0,0.5518443122397
"109",0.00334898616747708,1.21738111405711,-0.114911828779926,0,0.540800357029898
"110",-0.676202340252413,0.417971779312007,-0.23924463829971,1,0.297017474870966
"111",-0.552237753343312,0.32063189712933,-0.246964011694212,0,0.682980534652989
"112",0.615846740577443,-0.816532163272271,0.214857882936798,0,-0.148406484395822
"113",-1.26616107886072,0.435157910144872,-0.208369656546881,1,0.66496776617964
"114",-0.486311132123472,0.748068691500766,-0.129507284253497,0,0.467601727365526
"115",-1.70229103462274,0.441742062068553,0.737866658007868,0,1.08335043978775
"116",-0.103147863495342,-0.816532163272271,0.345539653552713,0,0.237720802387896
"117",0.369607992944366,-0.816532163272271,0.225467425276919,0,0.130502609317856
"118",0.968582337873339,-0.816532163272271,2.24149377657609,0,0.0418597912224033
"119",0.0782912137079789,3.5400990179747,-0.163841709453325,0,0.175040895381449
"120",-0.55956293347885,-0.816532163272271,0.0564681237561462,0,0.0303436210156035
"121",-0.309379858080483,2.0849571702035,0.00142122289309667,0,0.619992423137484
"122",-0.501524967789589,-0.816532163272271,-0.0738778957326541,0,2.77273084805083
"123",-1.15121209827229,0.660938397859149,-0.288573692102352,1,0.484098233091891
"124",-1.24080468608386,1.62824907890287,0.12047345995686,0,1.24963451154865
"125",-0.64633814431522,-0.0132530661623628,-0.276614004003521,0,0.471499081289524
"126",-0.766358403459032,-0.816532163272271,0.713492679766035,0,-0.0574802242195999
"127",-1.19572665448055,3.40586760680229,-0.213857828321873,0,1.49005030326966
"128",-0.22147769645403,-0.816532163272271,-0.0725865513248424,0,2.57530094666684
"129",-0.945543579082187,0.89668171781884,-0.257421117198069,1,0.290412155649516
"130",-0.634505161019352,2.46969667095828,0.22667842449078,0,0.734502363168082
"131",0.156050818223687,3.14007517242762,-0.0589409264328371,0,-0.276031828569112
"132",-1.08359505086732,0.147977319897393,-0.279519917926691,1,0.204361507597524
"133",0.126186622286495,0.489319352485126,0.90399659230336,0,0.273149087814808
"134",0.34256117398238,-0.816532163272271,0.161616468734827,0,2.29270275375252
"135",0.572459135159258,1.60878418381676,0.302187693304163,0,2.20217551217891
"136",-0.233310679749898,-0.816532163272271,0.00826693599384729,0,0.70706074734843
"137",-0.515611852665623,-0.160093965180171,-0.253231458038093,0,-0.333475100252012
"138",-0.12343297771683,1.21736327473231,-0.206525311790325,0,-0.384806262272367
"139",-1.18333019578964,1.74218694061641,-0.0745126784826438,0,0.527616945127003
"140",0.0382844606600412,-0.816532163272271,-0.121297175152592,0,0.637310807007181
"141",-0.428836641829252,2.10255502375205,-0.0251147212741583,0,5.34230302489491
"142",-2.17391994027237,1.55820637183808,-0.281996332565179,1,1.54509442075729
"143",0.0191262972286355,-0.816532163272271,3.96538855986387,0,-0.202699477450576
"144",-0.478985951987934,-0.29951088561222,-0.256085075663442,1,-0.239298602517333
"145",-0.0856801262490598,1.99295859279711,-0.204305482567025,0,0.112187998630124
"146",-0.511104049505293,0.359387990231332,-0.288251325720888,0,0.343626302826409
"147",-1.14219649195162,1.0594053718623,-0.206488528356476,0,0.0771130288439879
"148",-0.7618506002987,3.04333944871692,0.0133735365537091,0,1.08319206057815
"149",0.0129280678831793,-0.816532163272271,-0.00661477544731523,0,0.28564534843475
"150",-1.17149721249378,0.0848743643638747,-0.297372313899944,1,0.073808841670535
"151",-0.170201435505265,-0.816532163272271,-0.0671993976972098,0,0.41343742924585
"152",-0.083426224668894,-0.816532163272271,-0.259929836625402,0,-0.328680712101562
"153",0.35495763267329,-0.816532163272271,0.100849751718293,0,-0.442186167133107
"154",-0.58041152309538,-0.816532163272271,0.0478242526001604,0,1.01691836794232
"155",-0.177526615640803,-0.816532163272271,0.216806891383206,0,0.201723900610871
"156",-0.089060978619307,-0.816532163272271,0.065533993370608,0,1.24564904499048
"157",0.011237641698056,-0.816532163272271,0.563517699238823,0,-0.24229346132134
"158",0.628806674663394,-0.816532163272271,0.329801541431367,0,-0.36235665635011
"159",0.893640110332838,-0.816532163272271,0.330186221701233,0,1.94919187123772
"160",-0.538714343862319,1.61752064039572,-0.251961138207217,0,0.347700367359865
"161",-0.369108249954867,-0.816532163272271,0.0678895474749873,0,3.54963018454084
"162",-0.253032318576346,-0.816532163272271,-0.10362422639521,0,2.2467616887554
"163",-0.879053482467305,-0.816532163272271,-0.342935880307175,0,0.255436489358693
"164",0.389893107165855,-0.816532163272271,-0.0546019836775977,0,0.135062444894227
"165",-1.37547530549875,0.837328675560566,-0.309237069036911,0,0.014773114027449
"166",-1.28306534071197,1.44388209359242,-0.159044805548597,0,-0.286219880450485
"167",0.0444826900054961,-0.816532163272271,-0.190016048395853,0,1.07313302269163
"168",-0.538150868467277,-0.816532163272271,1.92149464100407,0,1.59959728496178
"169",0.522873300395618,3.47307706157692,-0.113731568005412,0,0.0334343946481266
"170",-0.903846399849126,0.526195701435469,-0.0968127497927527,0,-0.263134362572964
"171",-0.835102401654078,0.0231930107917267,-0.294320251045548,0,-0.074908188593851
"172",-0.745509813842501,0.217486715201433,-0.301194789708344,1,0.0592809853229251
"173",-0.368544774559826,0.595898869842062,-0.188360337879926,1,0.10702257434608
"174",-0.970336496464007,0.0135781483404488,-0.304110052249049,1,0.247511469322948
"175",0.0839259676583919,0.46492553056552,-0.0593737081880749,0,-0.0810737523714852
"176",-0.165130156949893,2.86866973659672,-0.0950926730595833,0,0.549699636497815
"177",-0.12343297771683,1.45442224891211,-0.0518002052367939,0,-0.106327534451809
"178",-0.957940037773097,0.282019300840269,-0.339828539559822,1,0.369729680537182
"179",-1.65664952762439,-0.816532163272271,0.0341774681056065,0,1.8664953637583
"180",0.128440523866661,3.99387362992129,0.0821904153356486,0,0.149974400881574
"181",-1.06443688743591,4.04403995273149,0.0274499656329128,0,0.715912267200114
"182",-0.228239401194525,2.8731843797814,0.960692355490611,0,0.843484660122691
"183",0.0456096407955794,0.284603940917082,-0.106100985501609,0,0.212948862811452
"184",-0.290221694649076,0.647599993800888,-0.297200182345445,1,0.105812978789543
"185",-0.171328386295348,2.21307977409266,-0.151918003351062,0,0.597973557293507
"186",-1.39181609195495,-0.816532163272271,-0.125699086658077,0,1.62544165807784
"187",-0.0597602580771567,0.123520567376575,-0.302500538450436,1,-0.107208748643783
"188",-0.501524967789589,-0.816532163272271,0.12116826993551,0,0.0978062963868694
"189",0.284523208293119,-0.816532163272271,0.0109773982991057,0,2.68549371613919
"190",-0.331918873882137,-0.816532163272271,-0.342935880307175,0,-0.0969423047852031
"191",-0.753961944768122,-0.816532163272271,-0.0446861884571889,0,0.0610944977856621
"192",-1.31067563506899,0.053087828043704,-0.283370787994706,1,1.0791424845847
"193",-1.09092023100286,-0.816532163272271,15.0446656138889,0,0.0985773602918754
"194",-1.07232554296649,0.671012734625336,-0.297510873664933,0,1.14672474130462
"195",0.372425369919573,-0.816532163272271,-0.148991549683739,0,0.791607002299185
"196",-0.892576891948298,-0.445852080448989,0.129265704646686,0,0.789120454560202
"197",0.22761219339394,-0.816532163272271,-0.204001397531145,0,0.0952923691511431
"198",-0.149916321283775,-0.816532163272271,-0.245624251887243,0,-0.35711703674656
"199",-0.0975131095449279,0.185605686228136,0.00847857756586294,0,-0.320182262442899
"200",0.671067329291497,-0.816532163272271,-0.170294940205843,0,-0.0061946579473139
"201",-0.558999458083808,-0.816532163272271,0.113128560835578,0,-0.370429902246473
"202",-0.766358403459032,0.663557772073538,-0.196518420022398,1,1.20852227345805
"203",-0.576467195330091,1.50249540293386,-0.191545292096491,0,1.16789426926614
"204",-1.38730828879462,1.36327721469634,-0.273905408715577,1,0.48705950299041
"205",-0.00228576778293723,-0.816532163272271,-0.0413787290882503,0,0.0848130925389809
"206",-0.517302278850748,3.05508178692785,-0.135816760686002,0,1.30908942699046
"207",-1.61551582378637,-0.816532163272271,-0.0914152407013133,0,0.935419882159541
"208",-0.793968697816059,-0.816532163272271,-0.342935880307175,0,-0.0913952764628023
"209",-0.389393364176356,1.26887554253211,-0.176139024762793,0,0.258607138984667
"210",-1.79075667164424,-0.816532163272271,0.0725775229132986,0,0.139586976916203
"211",-2.1130645976079,-0.816532163272271,0.020744167178201,0,1.58964866198091
"212",-0.787770468470604,0.622649451677993,-0.191910118669182,0,1.34109770375764
"213",-0.259230547921801,0.28035270811315,-0.158512155439353,0,0.280008068021137
"214",-0.517865754245788,-0.816532163272271,0.862990811156323,0,-0.0267428404257455
"215",0.257476389331133,-0.816532163272271,0.428973963853618,0,1.11318877818857
"216",-0.663805881561503,-0.816532163272271,1.68295639383226,0,1.02543620001075
"217",-0.0265152097697159,2.11701557603785,-0.209489596370465,0,0.746563320077958
"218",-0.833411975468954,-0.816532163272271,-0.342935880307175,0,7.6245585603792e-05
"219",-2.30802708429221,-0.816532163272271,-0.082285784709894,0,0.660292964707108
"220",-0.520119655825954,-0.816532163272271,-0.125647059563044,0,2.45276107731292
"221",-0.232747204354857,0.918646880215212,-0.151911210546972,0,0.0767103653842582
"222",-0.606894866662325,-0.816532163272271,-0.159409154004587,0,0.0520855322729714
"223",0.881807127036969,-0.816532163272271,-0.1297443119901,0,-0.143840508347787
"224",-1.24193163687395,0.386453458736366,-0.268219129125129,1,1.59379510015882
"225",0.328474289106346,-0.816532163272271,0.385996023124897,0,0.778960503277673
"226",-1.45943313935991,0.731337046422836,-0.208667486913603,0,0.273123377612597
"227",-0.445740903680493,2.23674950949471,-0.172102404871592,0,0.259462894419563
"228",0.804610997916302,-0.816532163272271,-0.138622799072523,0,0.188572124600502
"229",0.376369697684862,-0.816532163272271,-0.193647435733161,0,-0.358341324646555
"230",-0.6378860133896,-0.816532163272271,0.123928453182568,0,0.874761756753923
"231",0.308752650279897,-0.816532163272271,-0.0519381027873441,0,1.4239692866578
"232",-1.32757989692023,5.45276656757561,0.32019847266664,0,0.232660017365167
"233",-0.0220074066093848,-0.0156645664942468,-0.235363524160454,0,-0.303619970794807
"234",-0.634505161019352,0.389456380645098,-0.133320127776385,1,0.511828783494291
"235",-0.91398895695987,-0.816532163272271,-0.0917299105076487,0,-0.00768369949757564
"236",-0.322903267561475,0.216783354976298,-0.0938590339034559,0,0.73006469991817
"237",-0.525754409776367,-0.816532163272271,0.161340237737934,0,0.148415858513958
"238",-2.55990058587571,0.110427984417407,-0.296455457664874,1,0.73149043059519
"239",-0.432780969594542,0.0128405664465972,-0.303081689684445,1,-0.0491401081071964
"240",0.256912913936092,7.98307824538212,2.39529144014961,0,0.858032649225176
"241",-0.165693632344933,-0.816532163272271,-0.227415673756767,0,0.93603555790252
"242",-0.0236978327945087,-0.816532163272271,-0.134997174270636,0,2.05405356471171
"243",-0.595625358761497,-0.816532163272271,0.064505527246909,0,0.575853063056198
"244",-2.01783725584591,0.120792740040455,-0.308945698500841,1,1.04368449403789
"245",-0.32910149690693,-0.816532163272271,0.62389894269791,0,1.0717396634655
"246",-0.284586940698662,1.89214023464108,-0.165389657413266,0,-0.161007977409462
"247",0.351013304908,2.91494152751745,-0.139873456502099,0,-0.194528437849355
"248",0.293538814613781,0.297972687041027,-0.20684153551596,0,0.464193647185469
"249",0.732486147351007,-0.816532163272271,0.318772980229011,0,-0.0023403380292522
"250",-0.156678026024272,2.13596582086374,-0.198986066755722,1,1.07262967661455
"251",-0.84411800797474,1.49075536382104,-0.2083614944126,0,1.38610802071423
"252",-2.20378413620956,0.488089078255092,-0.311910376809017,0,0.962217286864518
"253",0.477795268792308,-0.816532163272271,1.65792224062574,0,0.536587158020455
"254",-0.0992035357300524,-0.816532163272271,-0.107379155277632,0,2.4226620313282
"255",-1.92148296329384,-0.816532163272271,0.186269173911562,0,0.306687312743024
"256",-0.643520767340013,3.22353032794421,-0.100866321870946,0,0.261888255603868
"257",0.100266754114592,-0.816532163272271,-0.0926127719643978,0,0.154311048655096
"258",-1.02781098675823,-0.816532163272271,-0.0532433469601917,0,0.268222509927318
"259",-0.302618153339986,-0.816532163272271,1.5185578464044,0,0.290516680712258
"260",0.376369697684862,0.901536266393453,0.218673684304089,0,-0.216255535565277
"261",-0.0665219628176529,1.3895387970038,-0.10532512609118,0,0.182002698681309
"262",-0.719026470275557,-0.816532163272271,-0.00981252160303485,0,-0.252142632724705
"263",-0.442923526705286,2.29706578758417,-0.161456447955373,0,1.92020834710826
"264",-0.907227252219374,0.742268164909742,-0.289437411042104,1,0.610775089819567
"265",-2.73345100754845,0.0681951864854686,-0.209820250393696,0,1.57097471663573
"266",0.664869099946042,-0.816532163272271,0.0538635170048535,0,0.705476042220965
"267",-0.487438082913555,2.32604653021014,-0.201276705467318,0,0.773951974243209
"268",-0.560689884268932,-0.816532163272271,-0.175287059866504,0,-0.212817647344726
"269",-0.0828627492738521,-0.816532163272271,0.761456404687461,0,2.00840140075456
"270",-0.890322990368132,1.77775055480828,-0.217793434263241,1,0.441573859032799
"271",-0.342624906387923,0.496823754969223,-0.258093208874419,0,0.988589273088418
"272",0.892513159542755,-0.816532163272271,0.126717619454274,0,-0.0329646798469426
"273",-0.270500055822627,-0.816532163272271,-0.246434757785917,0,-0.158689835556601
"274",-0.131885108642451,0.739491766071488,1.50679600905627,0,1.10390846857863
"275",-1.82625562153184,0.374575594740766,-0.251848898053441,1,0.496930649780653
"276",-0.299237300969738,1.96143214523998,-0.187245725794544,0,0.841997451455407
"277",0.0101106909079727,-0.816532163272271,-0.140654425009803,0,-0.13484241408957
"278",-1.18614757276485,1.52997072584778,-0.193649637869723,0,2.56476986952991
"279",-0.378123856275529,-0.816532163272271,0.0301949439733347,0,0.249786392910004
"280",-0.40742457681768,2.29783082574484,-0.176379857720529,0,0.296693297506047
"281",-0.485747656728431,-0.816532163272271,0.0734845017233135,0,-0.124547751757261
"282",-0.506596246344961,0.740537879138699,-0.21442730303706,0,0.975648500451122
"283",-1.1309269840508,-0.0775909147441599,-0.259653551424876,0,0.55198457640081
"284",0.127313573076577,-0.816532163272271,3.88112124244163,0,0.199136154399649
"285",-1.40928382920123,-0.0634776120345835,-0.28214170535527,0,1.24750510533767
"286",-1.25601852174998,0.142011793162263,-0.271191071130818,1,0.803809914826043
"287",-0.523500508196202,3.44346507100981,0.0527030641903,0,0.215970624970831
"288",-1.51803458044422,-0.816532163272271,-0.14645461406285,0,2.02119865383937
"289",0.0213801988088001,-0.816532163272271,0.104502789390844,0,0.834556337599375
"290",0.153796916643521,-0.816532163272271,-0.164949230146243,0,0.291904646958661
"291",-1.28870009466238,-0.816532163272271,0.186137360015306,0,1.24330763090217
"292",-0.537023917677195,3.06008108711935,-0.211486523238236,1,-0.0240196754264612
"293",-0.503215393974713,-0.816532163272271,-0.342935880307175,0,-0.171495783174058
"294",0.0732199351526065,-0.816532163272271,0.00735683769927443,0,0.186526190537893
"295",-0.303181628735028,-0.816532163272271,0.0223028780539093,0,0.0881313418171118
"296",-0.400662872077183,0.404147490579521,-0.262797778457845,1,0.554504272183482
"297",0.629370150058436,1.31156802266679,1.45599317325517,0,-0.279109545590459
"298",-0.580974998490421,5.04503374978698,0.161907201233236,0,0.115620465418737
"299",0.242262553665016,5.79698944374172,-0.138669443819358,0,0.0493080015509143
"300",0.384821828610483,-0.816532163272271,0.0424882219617105,0,0.837531694263496
"301",-0.833975450863996,1.35561914345405,-0.118902328245501,0,0.533775587620833
"302",-0.91398895695987,0.189184815118342,-0.254309626134416,1,0.10198340875573
"303",-0.373616053115199,0.912082855573367,-0.288441050969141,1,-0.0337259273453677
"304",0.3836948778204,-0.816532163272271,-0.169593984916289,0,1.50117916667505
"305",-0.0558159303118675,-0.603912124152348,-0.176520501320803,0,1.40766126413747
"306",-0.609712243637532,0.697864910191812,-0.270672928550291,1,1.65482049349403
"307",0.248460783010471,-0.816532163272271,0.446967891108054,0,-0.102120810922346
"308",0.660924772180752,0.0607022936357643,-0.216150581276877,0,-0.2907897000531
"309",-1.25207419398469,-0.816532163272271,0.286669914447547,0,1.43138304788834
"310",-2.72837972899307,-0.0146512059245802,-0.291378163676427,1,1.19520229914864
"311",1.15452921823699,-0.816532163272271,0.0556404707244712,0,-0.165731351441372
"312",-0.539277819257361,0.929006322064026,-0.236583582680034,1,0.443838049123302
"313",0.579220839899755,0.0419390141856416,-0.12079366344307,0,0.0588474510180443
"314",-0.102584388100301,1.13538124619501,-0.232350255931964,0,0.339356416735209
"315",0.0585695748815307,-0.816532163272271,-0.125331032134564,0,1.41396319240345
